"ICB_CODE","ICB_NAME","sex","age_group","pop","YEAR"
"E54000039","NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board","Female","76-80",15752,2019
"E54000039","NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board","Female","81-85",12002,2019
"E54000039","NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board","Female","86-90",12687,2019
"E54000039","NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board","Male","0-1",11181,2019
"E54000039","NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board","Male","11-15",26457,2019
"E54000039","NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board","Male","16-20",29545,2019
"E54000039","NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board","Male","2-5",22808,2019
"E54000039","NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board","Male","21-25",36715,2019
"E54000039","NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board","Male","26-30",37378,2019
"E54000039","NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board","Male","31-35",36795,2019
"E54000039","NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board","Male","36-40",33938,2019
"E54000039","NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board","Male","41-45",29617,2019
"E54000039","NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board","Male","46-50",31217,2019
"E54000039","NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board","Male","51-55",31614,2019
"E54000039","NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board","Male","56-60",27846,2019
"E54000039","NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board","Male","6-10",29299,2019
"E54000039","NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board","Male","61-65",23099,2019
"E54000039","NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board","Male","66-70",20842,2019
"E54000039","NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board","Male","71-75",20270,2019
"E54000039","NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board","Male","76-80",13472,2019
"E54000039","NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board","Male","81-85",9180,2019
"E54000039","NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board","Male","86-90",7222,2019
"E54000040","NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board","Female","0-1",9181,2019
"E54000040","NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board","Female","11-15",26446,2019
"E54000040","NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board","Female","16-20",26474,2019
"E54000040","NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board","Female","2-5",20298,2019
"E54000040","NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board","Female","21-25",26855,2019
"E54000040","NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board","Female","26-30",28404,2019
"E54000040","NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board","Female","31-35",29586,2019
"E54000040","NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board","Female","36-40",29224,2019
"E54000040","NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board","Female","41-45",28670,2019
"E54000040","NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board","Female","46-50",33667,2019
"E54000040","NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board","Female","51-55",34769,2019
"E54000040","NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board","Female","56-60",31370,2019
"E54000040","NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board","Female","6-10",27227,2019
"E54000040","NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board","Female","61-65",26438,2019
"E54000040","NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board","Female","66-70",25105,2019
"E54000040","NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board","Female","71-75",24714,2019
"E54000040","NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board","Female","76-80",17054,2019
"E54000040","NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board","Female","81-85",12882,2019
"E54000040","NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board","Female","86-90",13573,2019
"E54000040","NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board","Male","0-1",9713,2019
"E54000040","NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board","Male","11-15",27301,2019
"E54000040","NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board","Male","16-20",28259,2019
"E54000040","NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board","Male","2-5",21500,2019
"E54000040","NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board","Male","21-25",28730,2019
"E54000040","NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board","Male","26-30",28283,2019
"E54000040","NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board","Male","31-35",28585,2019
"E54000040","NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board","Male","36-40",28804,2019
"E54000040","NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board","Male","41-45",27362,2019
"E54000040","NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board","Male","46-50",32633,2019
"E54000040","NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board","Male","51-55",33784,2019
"E54000040","NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board","Male","56-60",31191,2019
"E54000040","NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board","Male","6-10",29002,2019
"E54000040","NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board","Male","61-65",25439,2019
"E54000040","NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board","Male","66-70",23290,2019
"E54000040","NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board","Male","71-75",22605,2019
"E54000040","NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board","Male","76-80",14652,2019
"E54000040","NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board","Male","81-85",10221,2019
"E54000040","NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board","Male","86-90",7815,2019
"E54000041","NHS Dorset Integrated Care Board","Female","0-1",6469,2019
"E54000041","NHS Dorset Integrated Care Board","Female","11-15",19569,2019
"E54000041","NHS Dorset Integrated Care Board","Female","16-20",20218,2019
"E54000041","NHS Dorset Integrated Care Board","Female","2-5",14556,2019
"E54000041","NHS Dorset Integrated Care Board","Female","21-25",21304,2019
"E54000041","NHS Dorset Integrated Care Board","Female","26-30",21245,2019
"E54000041","NHS Dorset Integrated Care Board","Female","31-35",22171,2019
"E54000041","NHS Dorset Integrated Care Board","Female","36-40",22916,2019
"E54000041","NHS Dorset Integrated Care Board","Female","41-45",21531,2019
"E54000041","NHS Dorset Integrated Care Board","Female","46-50",25765,2019
"E54000041","NHS Dorset Integrated Care Board","Female","51-55",28275,2019
"E54000041","NHS Dorset Integrated Care Board","Female","56-60",27338,2019
"E54000041","NHS Dorset Integrated Care Board","Female","6-10",19896,2019
"E54000041","NHS Dorset Integrated Care Board","Female","61-65",25460,2019
"E54000041","NHS Dorset Integrated Care Board","Female","66-70",25909,2019
"E54000041","NHS Dorset Integrated Care Board","Female","71-75",26720,2019
"E54000041","NHS Dorset Integrated Care Board","Female","76-80",18154,2019
"E54000041","NHS Dorset Integrated Care Board","Female","81-85",14361,2019
"E54000041","NHS Dorset Integrated Care Board","Female","86-90",16222,2019
"E54000041","NHS Dorset Integrated Care Board","Male","0-1",6781,2019
"E54000041","NHS Dorset Integrated Care Board","Male","11-15",20876,2019
"E54000041","NHS Dorset Integrated Care Board","Male","16-20",21662,2019
"E54000041","NHS Dorset Integrated Care Board","Male","2-5",15079,2019
"E54000041","NHS Dorset Integrated Care Board","Male","21-25",21752,2019
"E54000041","NHS Dorset Integrated Care Board","Male","26-30",21236,2019
"E54000041","NHS Dorset Integrated Care Board","Male","31-35",21393,2019
"E54000041","NHS Dorset Integrated Care Board","Male","36-40",22335,2019
"E54000041","NHS Dorset Integrated Care Board","Male","41-45",21023,2019
"E54000041","NHS Dorset Integrated Care Board","Male","46-50",24906,2019
"E54000041","NHS Dorset Integrated Care Board","Male","51-55",26977,2019
"E54000041","NHS Dorset Integrated Care Board","Male","56-60",26284,2019
"E54000041","NHS Dorset Integrated Care Board","Male","6-10",20881,2019
"E54000041","NHS Dorset Integrated Care Board","Male","61-65",23595,2019
"E54000041","NHS Dorset Integrated Care Board","Male","66-70",23326,2019
"E54000041","NHS Dorset Integrated Care Board","Male","71-75",24502,2019
"E54000041","NHS Dorset Integrated Care Board","Male","76-80",16022,2019
"E54000041","NHS Dorset Integrated Care Board","Male","81-85",11723,2019
"E54000041","NHS Dorset Integrated Care Board","Male","86-90",9449,2019
"E54000042","NHS Hampshire and Isle of Wight Integrated Care Board","Female","0-1",17605,2019
"E54000042","NHS Hampshire and Isle of Wight Integrated Care Board","Female","11-15",48375,2019
"E54000042","NHS Hampshire and Isle of Wight Integrated Care Board","Female","16-20",50871,2019
"E54000042","NHS Hampshire and Isle of Wight Integrated Care Board","Female","2-5",38422,2019
"E54000042","NHS Hampshire and Isle of Wight Integrated Care Board","Female","21-25",55556,2019
"E54000042","NHS Hampshire and Isle of Wight Integrated Care Board","Female","26-30",56251,2019
"E54000042","NHS Hampshire and Isle of Wight Integrated Care Board","Female","31-35",57724,2019
"E54000042","NHS Hampshire and Isle of Wight Integrated Care Board","Female","36-40",56915,2019
"E54000042","NHS Hampshire and Isle of Wight Integrated Care Board","Female","41-45",53887,2019
"E54000042","NHS Hampshire and Isle of Wight Integrated Care Board","Female","46-50",61972,2019
"E54000042","NHS Hampshire and Isle of Wight Integrated Care Board","Female","51-55",66413,2019
"E54000042","NHS Hampshire and Isle of Wight Integrated Care Board","Female","56-60",61496,2019
"E54000042","NHS Hampshire and Isle of Wight Integrated Care Board","Female","6-10",51454,2019
"E54000042","NHS Hampshire and Isle of Wight Integrated Care Board","Female","61-65",52419,2019
"E54000042","NHS Hampshire and Isle of Wight Integrated Care Board","Female","66-70",50395,2019
"E54000042","NHS Hampshire and Isle of Wight Integrated Care Board","Female","71-75",51486,2019
"E54000042","NHS Hampshire and Isle of Wight Integrated Care Board","Female","76-80",35340,2019
"E54000042","NHS Hampshire and Isle of Wight Integrated Care Board","Female","81-85",27202,2019
"E54000042","NHS Hampshire and Isle of Wight Integrated Care Board","Female","86-90",28611,2019
"E54000042","NHS Hampshire and Isle of Wight Integrated Care Board","Male","0-1",18327,2019
"E54000042","NHS Hampshire and Isle of Wight Integrated Care Board","Male","11-15",51197,2019
"E54000042","NHS Hampshire and Isle of Wight Integrated Care Board","Male","16-20",54453,2019
"E54000042","NHS Hampshire and Isle of Wight Integrated Care Board","Male","2-5",40608,2019
"E54000042","NHS Hampshire and Isle of Wight Integrated Care Board","Male","21-25",58806,2019
"E54000042","NHS Hampshire and Isle of Wight Integrated Care Board","Male","26-30",54936,2019
"E54000042","NHS Hampshire and Isle of Wight Integrated Care Board","Male","31-35",55270,2019
"E54000042","NHS Hampshire and Isle of Wight Integrated Care Board","Male","36-40",54775,2019
"E54000042","NHS Hampshire and Isle of Wight Integrated Care Board","Male","41-45",52321,2019
"E54000042","NHS Hampshire and Isle of Wight Integrated Care Board","Male","46-50",60078,2019
"E54000042","NHS Hampshire and Isle of Wight Integrated Care Board","Male","51-55",63600,2019
